purchase_id,user_id,skin_name,rarity,price_vp,region,payment_method,purchase_date
12003,505546,Prime Phantom,Premium,1775,EU,Valorant Points Card,2026-03-01 04:48:26
12004,816404,Oni Katana,Deluxe,1275,LAS,Credit Card,2026-04-30 17:36:11
12005,857740,Glitchpop Phantom,Select,875,NA,Credit Card,2026-01-11 11:50:41
12006,986511,Ion Sheriff,Deluxe,1275,BR,Credit Card,2026-01-09 12:41:14
12007,568074,Prime Phantom,Premium,1775,LAS,Valorant Points Card,2026-01-12 19:42:57
12008,827167,Prime Phantom,Premium,1775,NA,PayPal,2026-02-16 06:55:22
12009,120482,RGX Blade,Deluxe,1275,EU,Credit Card,2026-03-29 06:41:18
12010,978551,RGX Blade,Select,875,BR,PayPal,2026-02-27 05:08:25
12011,373922,Ion Sheriff,Select,875,LAS,Valorant Points Card,2026-03-18 17:48:38
12012,536898,Glitchpop Phantom,Ultra,2475,AP,Valorant Points Card,2026-03-07 23:27:15
12013,156519,Prelude to Chaos Vandal,Select,875,BR,PayPal,2026-04-27 01:15:06
12014,688055,Reaver Vandal,Select,875,BR,Credit Card,2026-01-31 00:34:44
12015,116086,Reaver Vandal,Premium,1775,NA,PayPal,2026-02-21 18:45:38
12016,518395,Ion Sheriff,Deluxe,1275,EU,Credit Card,2026-03-24 09:40:28
12017,864467,RGX Blade,Select,875,NA,Credit Card,2026-01-12 12:17:22
12018,729032,Prelude to Chaos Vandal,Deluxe,1275,BR,Valorant Points Card,2026-01-02 15:32:36
12019,348880,RGX Blade,Deluxe,1275,LAS,PayPal,2026-01-16 06:14:00
12020,843087,Prelude to Chaos Vandal,Premium,1775,AP,Valorant Points Card,2026-04-27 12:56:58
12021,433819,Prime Phantom,Select,875,NA,Valorant Points Card,2026-01-16 22:00:38
12022,565887,Elderflame Operator,Select,875,LAN,Credit Card,2026-02-07 14:28:25
12023,843761,Prime Phantom,Deluxe,1275,BR,PayPal,2026-05-01 18:56:50
12024,619907,Oni Katana,Deluxe,1275,AP,Valorant Points Card,2026-04-17 00:02:11
12025,889803,RGX Blade,Ultra,2475,LAS,PayPal,2026-03-21 20:24:24
12026,195950,Glitchpop Phantom,Deluxe,1275,AP,PayPal,2026-04-28 18:02:23
12027,144179,Elderflame Operator,Deluxe,1275,LAS,Valorant Points Card,2026-04-21 13:24:04
12028,585033,Ion Sheriff,Select,875,NA,Valorant Points Card,2026-04-06 10:53:06
12029,616369,Reaver Vandal,Premium,1775,NA,Valorant Points Card,2026-01-29 09:21:11
12030,251794,RGX Blade,Premium,1775,NA,Valorant Points Card,2026-02-08 11:21:00
12031,798760,Glitchpop Phantom,Deluxe,1275,LAS,Credit Card,2026-03-28 10:48:13
12032,608411,Reaver Vandal,Select,875,LAN,PayPal,2026-05-05 00:48:53
12033,133703,Glitchpop Phantom,Deluxe,1275,EU,Credit Card,2026-04-24 19:58:48
12034,695106,Elderflame Operator,Premium,1775,LAN,Valorant Points Card,2026-01-04 17:20:37
12035,923283,RGX Blade,Premium,1775,LAS,PayPal,2026-03-13 13:21:57
12036,841792,RGX Blade,Premium,1775,EU,Credit Card,2026-02-15 14:51:13
12037,768670,Ion Sheriff,Ultra,2475,LAS,Valorant Points Card,2026-04-16 17:20:22
12038,242585,Prelude to Chaos Vandal,Premium,1775,NA,Credit Card,2026-04-18 00:01:52
12039,814285,Prime Phantom,Deluxe,1275,NA,PayPal,2026-03-11 05:31:22
12040,902938,Prime Phantom,Deluxe,1275,BR,PayPal,2026-03-14 12:47:14
12041,724472,Elderflame Operator,Select,875,LAS,PayPal,2026-03-23 11:47:51
12042,192870,Elderflame Operator,Select,875,AP,PayPal,2026-01-19 22:43:37
12043,210357,Oni Katana,Deluxe,1275,EU,Credit Card,2026-03-07 11:56:15
12044,735267,Elderflame Operator,Select,875,LAN,Valorant Points Card,2026-04-21 16:00:23
12045,711303,Oni Katana,Deluxe,1275,EU,Valorant Points Card,2026-03-09 15:38:42
12046,394188,Oni Katana,Select,875,NA,Credit Card,2026-03-02 04:23:29
12047,314301,Prime Phantom,Select,875,NA,Valorant Points Card,2026-04-28 06:32:28
12048,997107,Prelude to Chaos Vandal,Deluxe,1275,EU,Valorant Points Card,2026-04-06 14:52:30
12049,135096,Prelude to Chaos Vandal,Select,875,BR,Valorant Points Card,2026-02-12 11:04:24
12050,367491,Prime Phantom,Deluxe,1275,BR,PayPal,2026-01-20 09:25:29
12051,566250,Reaver Vandal,Select,875,LAS,PayPal,2026-04-24 03:42:16
12052,553254,Prelude to Chaos Vandal,Deluxe,1275,EU,PayPal,2026-04-20 22:44:06
12053,746516,Oni Katana,Deluxe,1275,LAN,Valorant Points Card,2026-01-16 01:57:20
12054,917140,Reaver Vandal,Deluxe,1275,EU,Valorant Points Card,2026-03-04 08:32:33
12055,316936,Prelude to Chaos Vandal,Ultra,4350,LAS,Credit Card,2026-01-24 05:13:21
12056,353259,Reaver Vandal,Premium,1775,EU,Valorant Points Card,2026-04-28 02:43:23
12057,512303,Oni Katana,Select,875,LAS,Credit Card,2026-03-06 19:03:48
12058,902967,Prelude to Chaos Vandal,Select,875,AP,Credit Card,2026-04-17 22:49:35
12059,686407,Oni Katana,Premium,1775,LAN,Credit Card,2026-04-17 23:50:51
12060,217201,Reaver Vandal,Premium,1775,LAS,Credit Card,2026-03-31 23:09:53
12061,495003,Glitchpop Phantom,Select,875,LAS,PayPal,2026-02-20 23:01:57
12062,266167,Prime Phantom,Select,875,EU,Valorant Points Card,2026-01-25 14:31:44
12063,843094,Reaver Vandal,Select,875,LAS,Credit Card,2026-02-23 09:33:09
12064,310095,Ion Sheriff,Select,875,EU,Credit Card,2026-02-28 21:50:28
12065,644983,Prime Phantom,Deluxe,1275,AP,Credit Card,2026-01-14 14:17:38
12066,287689,RGX Blade,Ultra,2475,LAS,PayPal,2026-04-04 10:09:49
12067,627378,Prelude to Chaos Vandal,Select,875,AP,PayPal,2026-01-04 22:21:59
12068,576434,Oni Katana,Select,875,EU,PayPal,2026-04-23 08:45:04
12069,624220,RGX Blade,Select,875,AP,PayPal,2026-01-08 03:02:19
12070,839176,Ion Sheriff,Deluxe,1275,AP,Credit Card,2026-03-18 02:50:59
12071,925228,Ion Sheriff,Deluxe,1275,AP,Valorant Points Card,2026-04-16 18:16:50
12072,290561,Prelude to Chaos Vandal,Premium,1775,EU,Credit Card,2026-01-26 08:24:52
12073,996471,Reaver Vandal,Select,875,AP,PayPal,2026-01-31 14:16:47
12074,870779,Oni Katana,Select,875,EU,Valorant Points Card,2026-03-26 04:55:57
12075,224917,Oni Katana,Deluxe,1275,LAN,Valorant Points Card,2026-03-09 05:10:45
12076,559203,Ion Sheriff,Select,875,LAS,Valorant Points Card,2026-02-25 05:54:08
12077,373409,Prelude to Chaos Vandal,Deluxe,1275,LAN,Credit Card,2026-01-26 08:57:03
12078,864238,Elderflame Operator,Premium,1775,BR,Credit Card,2026-01-08 04:05:52
12079,734457,Prelude to Chaos Vandal,Select,875,LAS,PayPal,2026-01-23 23:10:44
12080,989248,Ion Sheriff,Ultra,4350,NA,Credit Card,2026-01-07 00:15:11
12081,625922,Prime Phantom,Select,875,EU,Valorant Points Card,2026-01-15 04:07:10
12082,585073,Elderflame Operator,Premium,1775,NA,Valorant Points Card,2026-03-15 07:50:24
12083,230713,Reaver Vandal,Select,875,AP,PayPal,2026-04-05 08:00:14
12084,327917,RGX Blade,Select,875,EU,PayPal,2026-03-28 21:27:30
12085,383862,Prelude to Chaos Vandal,Select,875,LAS,Credit Card,2026-05-08 16:40:17
12086,299920,Prime Phantom,Premium,1775,AP,Credit Card,2026-02-04 17:38:35
12087,780563,Prelude to Chaos Vandal,Ultra,2475,LAS,PayPal,2026-01-13 23:02:18
12088,990722,Elderflame Operator,Deluxe,1275,EU,Valorant Points Card,2026-05-05 08:55:56
12089,101296,Ion Sheriff,Deluxe,1275,LAS,Credit Card,2026-02-16 20:40:30
12090,442217,Prime Phantom,Deluxe,1275,BR,Credit Card,2026-03-17 12:35:43
12091,391038,Glitchpop Phantom,Deluxe,1275,LAS,Credit Card,2026-01-29 13:38:54
12092,544167,Elderflame Operator,Select,875,BR,PayPal,2026-01-14 02:31:13
12093,259482,Glitchpop Phantom,Select,875,NA,Credit Card,2026-02-14 05:25:47
12094,243664,Prelude to Chaos Vandal,Select,875,NA,PayPal,2026-04-21 23:22:31
12095,962457,Ion Sheriff,Premium,1775,LAS,Valorant Points Card,2026-02-19 13:58:24
12096,815339,RGX Blade,Deluxe,1275,LAN,Valorant Points Card,2026-03-20 23:50:22
12097,380674,Ion Sheriff,Ultra,2475,AP,Valorant Points Card,2026-02-09 02:52:31
12098,809648,Prime Phantom,Premium,1775,EU,PayPal,2026-02-03 03:57:59
12099,540535,Glitchpop Phantom,Premium,1775,BR,PayPal,2026-04-26 16:03:25
12100,701191,RGX Blade,Ultra,2475,AP,Valorant Points Card,2026-01-18 03:30:13
12101,790972,Reaver Vandal,Deluxe,1275,BR,PayPal,2026-03-12 14:35:39
12102,552822,Elderflame Operator,Premium,1775,LAS,PayPal,2026-01-22 12:24:15
12103,592839,Reaver Vandal,Select,875,LAN,Credit Card,2026-01-30 07:46:02
12104,689969,Oni Katana,Deluxe,1275,EU,Valorant Points Card,2026-05-02 09:32:16
12105,492849,RGX Blade,Select,875,LAS,PayPal,2026-02-05 10:43:33
12106,482163,Reaver Vandal,Select,875,LAN,Valorant Points Card,2026-02-28 08:04:15
12107,501611,Elderflame Operator,Deluxe,1275,EU,Valorant Points Card,2026-04-11 02:26:41
12108,476117,Prelude to Chaos Vandal,Select,875,AP,Credit Card,2026-01-18 21:01:26
12109,210888,Prelude to Chaos Vandal,Deluxe,1275,NA,Valorant Points Card,2026-03-17 16:50:00
12110,849086,Glitchpop Phantom,Premium,1775,AP,PayPal,2026-02-01 00:18:16
12111,693661,Ion Sheriff,Select,875,LAS,Valorant Points Card,2026-02-20 00:11:35
12112,402748,RGX Blade,Premium,1775,AP,PayPal,2026-03-15 09:00:02
12113,564559,Glitchpop Phantom,Deluxe,1275,BR,Credit Card,2026-03-11 04:00:45
12114,281300,Glitchpop Phantom,Select,875,NA,Valorant Points Card,2026-04-18 18:02:47
12115,476040,Ion Sheriff,Select,875,EU,Credit Card,2026-05-04 08:04:20
12116,215917,RGX Blade,Ultra,4350,BR,Credit Card,2026-02-28 18:30:37
12117,260662,Reaver Vandal,Deluxe,1275,BR,PayPal,2026-02-16 01:29:14
12118,584721,Reaver Vandal,Select,875,AP,PayPal,2026-03-02 16:26:30
12119,415928,Oni Katana,Premium,1775,AP,Valorant Points Card,2026-03-23 12:24:59
12120,585040,Glitchpop Phantom,Select,875,BR,Credit Card,2026-03-21 04:05:51
12121,232267,Prime Phantom,Deluxe,1275,BR,Valorant Points Card,2026-04-27 06:34:56
12122,720442,Reaver Vandal,Ultra,2475,LAS,PayPal,2026-04-05 00:30:03
12123,574389,Prime Phantom,Select,875,NA,PayPal,2026-01-02 07:00:34
12124,414413,Prelude to Chaos Vandal,Deluxe,1275,EU,Credit Card,2026-01-02 09:19:43
12125,317472,Reaver Vandal,Select,875,LAS,Valorant Points Card,2026-01-29 23:15:17
12126,715637,RGX Blade,Deluxe,1275,EU,Credit Card,2026-02-24 03:48:53
12127,118046,RGX Blade,Select,875,LAN,Valorant Points Card,2026-04-07 00:40:15
12128,340502,Glitchpop Phantom,Select,875,LAS,Credit Card,2026-04-21 20:58:51
12129,702300,Prime Phantom,Premium,1775,EU,Valorant Points Card,2026-05-01 22:10:54
12130,497203,Oni Katana,Deluxe,1275,AP,PayPal,2026-02-22 12:53:38
12131,513745,Ion Sheriff,Premium,1775,BR,Valorant Points Card,2026-02-26 02:38:38
12132,669294,Glitchpop Phantom,Deluxe,1275,EU,PayPal,2026-03-02 21:22:02
12133,988324,Oni Katana,Select,875,LAS,Valorant Points Card,2026-04-12 16:00:04
12134,204143,Glitchpop Phantom,Select,875,AP,Valorant Points Card,2026-01-02 07:31:19
12135,959739,Glitchpop Phantom,Premium,1775,NA,Credit Card,2026-02-09 08:05:59
12136,913264,Elderflame Operator,Ultra,2475,LAN,Credit Card,2026-01-13 00:19:26
12137,413672,Ion Sheriff,Deluxe,1275,LAN,PayPal,2026-02-03 04:22:17
12138,351853,RGX Blade,Ultra,2475,NA,PayPal,2026-02-04 10:02:23
12139,347037,Oni Katana,Select,875,LAS,Credit Card,2026-02-20 13:04:02
12140,675652,Ion Sheriff,Select,875,LAS,Credit Card,2026-03-29 20:03:56
12141,122373,RGX Blade,Premium,1775,BR,PayPal,2026-04-20 08:14:26
12142,236397,Oni Katana,Deluxe,1275,EU,Valorant Points Card,2026-03-26 17:18:52
12143,412179,Prime Phantom,Select,875,NA,Valorant Points Card,2026-05-07 23:19:01
12144,897412,Ion Sheriff,Select,875,EU,Credit Card,2026-03-05 09:51:29
12145,850637,Reaver Vandal,Select,875,LAN,PayPal,2026-02-16 22:36:30
12146,951168,Elderflame Operator,Ultra,2475,EU,PayPal,2026-02-08 10:14:00
12147,394956,Ion Sheriff,Premium,1775,NA,Valorant Points Card,2026-04-21 04:49:27
12148,420206,Prime Phantom,Select,875,LAS,Credit Card,2026-01-11 15:25:02
12149,420586,Elderflame Operator,Deluxe,1275,EU,Valorant Points Card,2026-04-08 08:31:38
12150,591303,Glitchpop Phantom,Premium,1775,EU,Valorant Points Card,2026-02-27 22:27:31
12151,254063,Reaver Vandal,Premium,1775,NA,PayPal,2026-01-16 05:22:40
12152,292891,Reaver Vandal,Deluxe,1275,LAS,Valorant Points Card,2026-01-08 14:02:49
12153,345612,Prelude to Chaos Vandal,Deluxe,1275,NA,Credit Card,2026-01-30 06:52:27
12154,763033,Oni Katana,Deluxe,1275,BR,PayPal,2026-02-25 04:11:01
12155,338060,Prelude to Chaos Vandal,Select,875,EU,Valorant Points Card,2026-02-13 10:38:06
12156,205998,Oni Katana,Deluxe,1275,NA,PayPal,2026-01-07 08:25:05
12157,344667,Ion Sheriff,Select,875,BR,PayPal,2026-02-08 22:50:35
12158,890498,Glitchpop Phantom,Ultra,2475,AP,Credit Card,2026-03-03 02:50:58
12159,624988,Prime Phantom,Deluxe,1275,BR,PayPal,2026-02-09 08:41:02
12160,932812,Elderflame Operator,Premium,1775,LAN,PayPal,2026-02-18 22:46:26
12161,870055,Prelude to Chaos Vandal,Premium,1775,AP,Valorant Points Card,2026-03-21 15:12:45
12162,556714,Prelude to Chaos Vandal,Select,875,LAN,Credit Card,2026-03-27 06:16:18
12163,587217,Reaver Vandal,Select,875,EU,Credit Card,2026-01-20 12:04:56
12164,820851,Elderflame Operator,Deluxe,1275,AP,Credit Card,2026-01-05 07:17:35
12165,366981,RGX Blade,Deluxe,1275,NA,Credit Card,2026-01-17 16:21:00
12166,717924,Glitchpop Phantom,Premium,1775,AP,Valorant Points Card,2026-01-26 13:54:00
12167,527537,Glitchpop Phantom,Select,875,AP,Credit Card,2026-02-18 11:35:04
12168,207159,Prime Phantom,Deluxe,1275,EU,Valorant Points Card,2026-03-15 00:01:53
12169,794451,Prelude to Chaos Vandal,Select,875,BR,Valorant Points Card,2026-01-27 23:37:51
12170,951688,Prelude to Chaos Vandal,Premium,1775,LAN,PayPal,2026-01-27 23:14:31
12171,712680,Oni Katana,Deluxe,1275,LAN,Valorant Points Card,2026-02-14 14:26:19
12172,454663,Reaver Vandal,Select,875,NA,Credit Card,2026-02-07 20:49:48
12173,577243,RGX Blade,Deluxe,1275,EU,PayPal,2026-05-07 21:45:08
12174,211522,Glitchpop Phantom,Select,875,BR,Credit Card,2026-01-21 06:02:31
12175,168045,Elderflame Operator,Premium,1775,NA,PayPal,2026-01-15 11:51:39
12176,450568,Glitchpop Phantom,Ultra,2475,NA,PayPal,2026-01-23 19:03:37
12177,723387,Oni Katana,Premium,1775,LAN,Credit Card,2026-04-21 12:21:49
12178,887935,Elderflame Operator,Ultra,2475,EU,Valorant Points Card,2026-03-28 15:30:17
12179,855379,Oni Katana,Deluxe,1275,LAS,Credit Card,2026-02-23 14:32:59
12180,598757,Prelude to Chaos Vandal,Premium,1775,BR,Valorant Points Card,2026-02-24 19:43:32
12181,109399,Prime Phantom,Deluxe,1275,LAS,Credit Card,2026-01-09 20:14:55
12182,818361,Ion Sheriff,Premium,1775,LAN,PayPal,2026-01-15 05:49:29
12183,505068,Prime Phantom,Premium,1775,AP,Valorant Points Card,2026-04-15 09:22:11
12184,215964,Prime Phantom,Deluxe,1275,BR,PayPal,2026-02-22 21:13:25
12185,997622,Reaver Vandal,Deluxe,1275,LAS,PayPal,2026-02-04 21:55:35
12186,197471,Glitchpop Phantom,Deluxe,1275,LAN,PayPal,2026-02-02 07:02:11
12187,815166,RGX Blade,Select,875,LAN,Valorant Points Card,2026-01-19 15:43:23
12188,835470,Ion Sheriff,Select,875,NA,Valorant Points Card,2026-03-17 23:03:45
12189,485158,Ion Sheriff,Premium,1775,AP,Valorant Points Card,2026-01-03 06:42:11
12190,248334,Glitchpop Phantom,Deluxe,1275,NA,Credit Card,2026-01-15 09:21:04
12191,605038,Elderflame Operator,Deluxe,1275,AP,PayPal,2026-04-07 23:46:35
12192,287220,Reaver Vandal,Premium,1775,LAN,PayPal,2026-04-15 22:08:25
12193,176648,RGX Blade,Select,875,LAN,PayPal,2026-01-07 00:00:23
12194,907666,RGX Blade,Ultra,4350,LAN,PayPal,2026-03-04 22:22:30
12195,187276,Reaver Vandal,Select,875,LAS,Credit Card,2026-03-29 08:49:14
12196,133805,Elderflame Operator,Premium,1775,LAS,PayPal,2026-02-08 04:12:52
12197,757799,Glitchpop Phantom,Premium,1775,LAN,Credit Card,2026-02-12 07:10:37
12198,571433,Glitchpop Phantom,Premium,1775,BR,Credit Card,2026-01-01 10:11:51
12199,794645,Reaver Vandal,Select,875,EU,PayPal,2026-01-18 20:43:51
12200,541214,RGX Blade,Deluxe,1275,LAN,PayPal,2026-04-09 16:56:09
12201,325804,Elderflame Operator,Select,875,BR,PayPal,2026-05-06 20:03:39
12202,617130,Prime Phantom,Deluxe,1275,EU,Valorant Points Card,2026-02-13 23:05:33
12203,587464,Prelude to Chaos Vandal,Premium,1775,LAS,Credit Card,2026-03-12 16:14:21
12204,552789,Ion Sheriff,Select,875,LAN,Valorant Points Card,2026-01-05 11:12:32
12205,154833,Ion Sheriff,Select,875,AP,Credit Card,2026-02-07 21:26:15
12206,232450,Reaver Vandal,Select,875,BR,Credit Card,2026-04-09 05:41:50
12207,332652,Elderflame Operator,Deluxe,1275,BR,Valorant Points Card,2026-04-08 05:24:55
12208,721602,Prelude to Chaos Vandal,Deluxe,1275,NA,PayPal,2026-03-29 20:22:21
12209,821804,Prelude to Chaos Vandal,Deluxe,1275,NA,Valorant Points Card,2026-01-18 00:25:06
12210,827989,Ion Sheriff,Select,875,AP,Valorant Points Card,2026-04-19 02:10:46
12211,492506,Ion Sheriff,Deluxe,1275,LAS,Valorant Points Card,2026-04-18 11:58:46
12212,709420,Reaver Vandal,Select,875,LAS,Valorant Points Card,2026-05-01 08:12:08
12213,606993,Ion Sheriff,Select,875,LAS,Valorant Points Card,2026-02-17 22:31:45
12214,503796,Elderflame Operator,Select,875,AP,Credit Card,2026-05-02 03:29:46
12215,795760,Elderflame Operator,Select,875,BR,PayPal,2026-01-23 02:47:30
12216,133558,Glitchpop Phantom,Select,875,LAS,Valorant Points Card,2026-03-19 06:06:19
12217,200244,Reaver Vandal,Select,875,EU,Valorant Points Card,2026-03-04 23:48:09
12218,117075,Ion Sheriff,Select,875,NA,Valorant Points Card,2026-03-27 10:35:47
12219,561312,RGX Blade,Deluxe,1275,NA,Valorant Points Card,2026-02-16 14:01:54
12220,164199,Ion Sheriff,Premium,1775,AP,Valorant Points Card,2026-03-13 06:48:22
12221,397335,Prelude to Chaos Vandal,Select,875,NA,Credit Card,2026-03-18 14:51:01
12222,151185,Ion Sheriff,Premium,1775,EU,Credit Card,2026-02-25 23:21:09
12223,115949,Prelude to Chaos Vandal,Deluxe,1275,LAN,Credit Card,2026-03-27 15:27:57
12224,320021,Prime Phantom,Deluxe,1275,AP,Valorant Points Card,2026-04-28 08:20:40
12225,186093,Oni Katana,Deluxe,1275,EU,PayPal,2026-03-19 11:54:42
12226,925786,Reaver Vandal,Deluxe,1275,LAN,Credit Card,2026-04-27 04:00:31
12227,740875,Oni Katana,Deluxe,1275,AP,PayPal,2026-04-07 03:03:13
12228,334303,Prelude to Chaos Vandal,Premium,1775,BR,Credit Card,2026-03-08 08:57:39
12229,498869,Oni Katana,Premium,1775,AP,Valorant Points Card,2026-04-04 01:08:35
12230,324314,RGX Blade,Deluxe,1275,LAN,Valorant Points Card,2026-04-24 22:25:40
12231,733154,Elderflame Operator,Deluxe,1275,NA,PayPal,2026-03-01 18:33:29
12232,913947,Ion Sheriff,Premium,1775,NA,Credit Card,2026-03-12 05:01:27
12233,236749,Elderflame Operator,Deluxe,1275,LAS,Credit Card,2026-01-28 21:39:45
12234,905321,Glitchpop Phantom,Deluxe,1275,BR,Valorant Points Card,2026-04-22 19:45:48
12235,664058,Ion Sheriff,Select,875,NA,Valorant Points Card,2026-02-21 09:08:28
12236,171623,Glitchpop Phantom,Deluxe,1275,NA,Valorant Points Card,2026-03-05 07:22:03
12237,901020,Prime Phantom,Premium,1775,NA,PayPal,2026-01-15 20:36:35
12238,519703,RGX Blade,Premium,1775,NA,Valorant Points Card,2026-01-09 16:22:14
12239,511649,Prime Phantom,Premium,1775,LAN,PayPal,2026-02-26 12:29:25
12240,791984,RGX Blade,Select,875,BR,PayPal,2026-01-27 04:07:37
12241,321714,Prime Phantom,Select,875,BR,Valorant Points Card,2026-05-06 09:01:46
12242,245669,Glitchpop Phantom,Select,875,BR,Credit Card,2026-01-29 16:58:02
12243,116077,Ion Sheriff,Deluxe,1275,NA,Credit Card,2026-01-25 18:01:08
12244,533062,Oni Katana,Select,875,AP,Credit Card,2026-03-25 00:37:01
12245,514500,Elderflame Operator,Deluxe,1275,NA,PayPal,2026-01-09 02:11:59
12246,827280,Prime Phantom,Select,875,LAS,Valorant Points Card,2026-02-23 18:52:31
12247,401551,Prime Phantom,Deluxe,1275,EU,PayPal,2026-04-22 05:22:30
12248,579321,Reaver Vandal,Select,875,AP,Valorant Points Card,2026-01-09 11:19:23
12249,897144,Elderflame Operator,Premium,1775,AP,Valorant Points Card,2026-02-05 07:11:11
12250,851889,RGX Blade,Deluxe,1275,LAN,Valorant Points Card,2026-04-29 18:57:48
12251,759711,Prelude to Chaos Vandal,Ultra,2475,NA,PayPal,2026-03-17 12:28:27
12252,148709,Prelude to Chaos Vandal,Deluxe,1275,BR,Credit Card,2026-05-02 09:15:20
12253,680400,Prelude to Chaos Vandal,Premium,1775,NA,PayPal,2026-01-10 01:38:13
12254,347570,Prelude to Chaos Vandal,Select,875,LAN,Credit Card,2026-05-01 15:00:51
12255,167648,Prime Phantom,Deluxe,1275,LAN,Valorant Points Card,2026-05-08 16:24:52
12256,504382,Glitchpop Phantom,Premium,1775,BR,PayPal,2026-04-27 21:28:03
12257,144146,Oni Katana,Premium,1775,LAN,Valorant Points Card,2026-03-27 12:42:50
12258,639537,Prime Phantom,Select,875,EU,PayPal,2026-03-16 18:05:13
12259,197191,RGX Blade,Deluxe,1275,EU,PayPal,2026-03-29 22:15:54
12260,877079,Reaver Vandal,Select,875,NA,PayPal,2026-01-13 20:46:58
12261,770960,Glitchpop Phantom,Ultra,2475,NA,PayPal,2026-05-06 11:23:17
12262,173891,Prelude to Chaos Vandal,Select,875,LAN,Credit Card,2026-02-12 06:22:04
12263,240274,Oni Katana,Deluxe,1275,LAS,Valorant Points Card,2026-01-03 18:11:35
12264,448668,RGX Blade,Select,875,EU,Valorant Points Card,2026-01-18 03:07:33
12265,144179,Oni Katana,Select,875,LAN,Valorant Points Card,2026-03-21 08:49:22
12266,742658,Prelude to Chaos Vandal,Deluxe,1275,LAN,PayPal,2026-01-07 11:44:45
12267,220532,Elderflame Operator,Select,875,EU,Valorant Points Card,2026-03-09 22:08:05
12268,736833,Prelude to Chaos Vandal,Select,875,EU,Valorant Points Card,2026-04-22 04:16:54
12269,637208,Elderflame Operator,Select,875,BR,Credit Card,2026-04-15 15:24:15
12270,406178,Prime Phantom,Premium,1775,EU,Credit Card,2026-01-25 12:31:36
12271,705916,Prime Phantom,Deluxe,1275,LAN,Valorant Points Card,2026-03-07 23:35:43
12272,713851,Prime Phantom,Select,875,LAN,Credit Card,2026-03-13 13:46:15
12273,892144,Ion Sheriff,Premium,1775,LAN,Credit Card,2026-03-08 07:36:13
12274,741706,Glitchpop Phantom,Deluxe,1275,NA,Valorant Points Card,2026-01-05 15:59:26
12275,900494,Oni Katana,Select,875,AP,Credit Card,2026-01-17 00:00:46
12276,672414,Ion Sheriff,Ultra,2475,AP,Credit Card,2026-01-28 00:11:52
12277,321990,RGX Blade,Deluxe,1275,EU,Valorant Points Card,2026-02-24 16:27:20
12278,795556,Prime Phantom,Deluxe,1275,EU,PayPal,2026-02-16 06:05:48
12279,577678,Prime Phantom,Premium,1775,EU,PayPal,2026-02-23 17:12:24
12280,565053,Reaver Vandal,Select,875,BR,Valorant Points Card,2026-02-03 19:40:52
